matrix,source_model,model_key,source_layer,layer_group,transformer_block,module,shape_family,method,pruning_family,target_sparsity,pruning_block_size,rows,cols,nnz,realized_sparsity,mask_sha256_16,activation_calibration
llama2_7b_l24_o_proj_wanda_s70,Llama-2-7B-hf,llama2_7b,model.layers.24.self_attn.o_proj.weight,llama2_7b_block_24,24,o_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,5866e653a0eea4da,llama2_7b.npz
llama2_7b_l24_o_proj_global_mag_s80,Llama-2-7B-hf,llama2_7b,model.layers.24.self_attn.o_proj.weight,llama2_7b_block_24,24,o_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,c916e1d6175af61b,
llama2_7b_l24_o_proj_wanda_s80,Llama-2-7B-hf,llama2_7b,model.layers.24.self_attn.o_proj.weight,llama2_7b_block_24,24,o_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,760a4a019d18a061,llama2_7b.npz
llama2_7b_l24_o_proj_global_mag_s90,Llama-2-7B-hf,llama2_7b,model.layers.24.self_attn.o_proj.weight,llama2_7b_block_24,24,o_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,013b2f57b5a0871d,
llama2_7b_l24_o_proj_wanda_s90,Llama-2-7B-hf,llama2_7b,model.layers.24.self_attn.o_proj.weight,llama2_7b_block_24,24,o_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,f30a7862b836f42d,llama2_7b.npz
llama2_7b_l24_q_proj_global_mag_s70,Llama-2-7B-hf,llama2_7b,model.layers.24.self_attn.q_proj.weight,llama2_7b_block_24,24,q_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,15b69f201abd5085,
llama2_7b_l24_q_proj_wanda_s70,Llama-2-7B-hf,llama2_7b,model.layers.24.self_attn.q_proj.weight,llama2_7b_block_24,24,q_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,3bb249d15863c088,llama2_7b.npz
llama2_7b_l24_q_proj_global_mag_s80,Llama-2-7B-hf,llama2_7b,model.layers.24.self_attn.q_proj.weight,llama2_7b_block_24,24,q_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,248586c0e5251476,
llama2_7b_l24_q_proj_wanda_s80,Llama-2-7B-hf,llama2_7b,model.layers.24.self_attn.q_proj.weight,llama2_7b_block_24,24,q_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,aa77cc0e6efc9e86,llama2_7b.npz
llama2_7b_l24_q_proj_global_mag_s90,Llama-2-7B-hf,llama2_7b,model.layers.24.self_attn.q_proj.weight,llama2_7b_block_24,24,q_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,01d20fdef0d0a0ae,
llama2_7b_l24_q_proj_wanda_s90,Llama-2-7B-hf,llama2_7b,model.layers.24.self_attn.q_proj.weight,llama2_7b_block_24,24,q_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,94aa280c941c9c37,llama2_7b.npz
llama2_7b_l25_o_proj_global_mag_s70,Llama-2-7B-hf,llama2_7b,model.layers.25.self_attn.o_proj.weight,llama2_7b_block_25,25,o_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,ce87cde9ca7afe39,
llama2_7b_l25_o_proj_wanda_s70,Llama-2-7B-hf,llama2_7b,model.layers.25.self_attn.o_proj.weight,llama2_7b_block_25,25,o_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,cadb6bcef8b11c22,llama2_7b.npz
llama2_7b_l25_o_proj_global_mag_s80,Llama-2-7B-hf,llama2_7b,model.layers.25.self_attn.o_proj.weight,llama2_7b_block_25,25,o_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,4375e328bec43953,
llama2_7b_l25_o_proj_wanda_s80,Llama-2-7B-hf,llama2_7b,model.layers.25.self_attn.o_proj.weight,llama2_7b_block_25,25,o_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,34b2c77e6f10f009,llama2_7b.npz
llama2_7b_l25_o_proj_global_mag_s90,Llama-2-7B-hf,llama2_7b,model.layers.25.self_attn.o_proj.weight,llama2_7b_block_25,25,o_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,81e1a038465ca4e7,
llama2_7b_l25_o_proj_wanda_s90,Llama-2-7B-hf,llama2_7b,model.layers.25.self_attn.o_proj.weight,llama2_7b_block_25,25,o_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,a12bf49f782f5b7f,llama2_7b.npz
llama2_7b_l25_q_proj_global_mag_s70,Llama-2-7B-hf,llama2_7b,model.layers.25.self_attn.q_proj.weight,llama2_7b_block_25,25,q_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,d67a58ebd716c161,
llama2_7b_l25_q_proj_wanda_s70,Llama-2-7B-hf,llama2_7b,model.layers.25.self_attn.q_proj.weight,llama2_7b_block_25,25,q_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,4664ea458cca0db6,llama2_7b.npz
llama2_7b_l25_q_proj_global_mag_s80,Llama-2-7B-hf,llama2_7b,model.layers.25.self_attn.q_proj.weight,llama2_7b_block_25,25,q_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,5cc6d0ea6aef7d4a,
llama2_7b_l25_q_proj_wanda_s80,Llama-2-7B-hf,llama2_7b,model.layers.25.self_attn.q_proj.weight,llama2_7b_block_25,25,q_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,c663709d43a1e6c1,llama2_7b.npz
llama2_7b_l25_q_proj_global_mag_s90,Llama-2-7B-hf,llama2_7b,model.layers.25.self_attn.q_proj.weight,llama2_7b_block_25,25,q_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,23ba97e38665952f,
llama2_7b_l25_q_proj_wanda_s90,Llama-2-7B-hf,llama2_7b,model.layers.25.self_attn.q_proj.weight,llama2_7b_block_25,25,q_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,d6ffa73523e10e25,llama2_7b.npz
llama2_7b_l26_o_proj_global_mag_s70,Llama-2-7B-hf,llama2_7b,model.layers.26.self_attn.o_proj.weight,llama2_7b_block_26,26,o_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,9cbcd97c0691bb89,
llama2_7b_l26_o_proj_wanda_s70,Llama-2-7B-hf,llama2_7b,model.layers.26.self_attn.o_proj.weight,llama2_7b_block_26,26,o_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,4aacbc93ce0ca66e,llama2_7b.npz
llama2_7b_l26_o_proj_global_mag_s80,Llama-2-7B-hf,llama2_7b,model.layers.26.self_attn.o_proj.weight,llama2_7b_block_26,26,o_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,1d3423a1515589ca,
llama2_7b_l26_o_proj_wanda_s80,Llama-2-7B-hf,llama2_7b,model.layers.26.self_attn.o_proj.weight,llama2_7b_block_26,26,o_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,5d69ad4023f87a8a,llama2_7b.npz
llama2_7b_l26_o_proj_global_mag_s90,Llama-2-7B-hf,llama2_7b,model.layers.26.self_attn.o_proj.weight,llama2_7b_block_26,26,o_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,a95e48f8d442387a,
llama2_7b_l26_o_proj_wanda_s90,Llama-2-7B-hf,llama2_7b,model.layers.26.self_attn.o_proj.weight,llama2_7b_block_26,26,o_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,e2d1a3df69159c71,llama2_7b.npz
llama2_7b_l26_q_proj_global_mag_s70,Llama-2-7B-hf,llama2_7b,model.layers.26.self_attn.q_proj.weight,llama2_7b_block_26,26,q_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,a8e040499ef836bf,
llama2_7b_l26_q_proj_wanda_s70,Llama-2-7B-hf,llama2_7b,model.layers.26.self_attn.q_proj.weight,llama2_7b_block_26,26,q_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,555e086fe6e956e7,llama2_7b.npz
llama2_7b_l26_q_proj_global_mag_s80,Llama-2-7B-hf,llama2_7b,model.layers.26.self_attn.q_proj.weight,llama2_7b_block_26,26,q_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,2242b9e27045b97b,
llama2_7b_l26_q_proj_wanda_s80,Llama-2-7B-hf,llama2_7b,model.layers.26.self_attn.q_proj.weight,llama2_7b_block_26,26,q_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,4421228ac81875b0,llama2_7b.npz
llama2_7b_l26_q_proj_global_mag_s90,Llama-2-7B-hf,llama2_7b,model.layers.26.self_attn.q_proj.weight,llama2_7b_block_26,26,q_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,0ae11874c38836e1,
llama2_7b_l26_q_proj_wanda_s90,Llama-2-7B-hf,llama2_7b,model.layers.26.self_attn.q_proj.weight,llama2_7b_block_26,26,q_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,d1ba41ffc6e9b3b8,llama2_7b.npz
llama2_7b_l28_o_proj_global_mag_s70,Llama-2-7B-hf,llama2_7b,model.layers.28.self_attn.o_proj.weight,llama2_7b_block_28,28,o_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,7afeb3b60487ddf5,
llama2_7b_l28_o_proj_wanda_s70,Llama-2-7B-hf,llama2_7b,model.layers.28.self_attn.o_proj.weight,llama2_7b_block_28,28,o_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,9e48600b2cb75e8d,llama2_7b.npz
llama2_7b_l28_o_proj_global_mag_s80,Llama-2-7B-hf,llama2_7b,model.layers.28.self_attn.o_proj.weight,llama2_7b_block_28,28,o_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,83eedac7399bf7ae,
llama2_7b_l28_o_proj_wanda_s80,Llama-2-7B-hf,llama2_7b,model.layers.28.self_attn.o_proj.weight,llama2_7b_block_28,28,o_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,e75f74e663b92cf2,llama2_7b.npz
llama2_7b_l28_o_proj_global_mag_s90,Llama-2-7B-hf,llama2_7b,model.layers.28.self_attn.o_proj.weight,llama2_7b_block_28,28,o_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,ca88346ecdaec616,
llama2_7b_l28_o_proj_wanda_s90,Llama-2-7B-hf,llama2_7b,model.layers.28.self_attn.o_proj.weight,llama2_7b_block_28,28,o_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,f99c5e9e622b8714,llama2_7b.npz
llama2_7b_l28_q_proj_global_mag_s70,Llama-2-7B-hf,llama2_7b,model.layers.28.self_attn.q_proj.weight,llama2_7b_block_28,28,q_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,657cf3fe9d2d405c,
llama2_7b_l28_q_proj_wanda_s70,Llama-2-7B-hf,llama2_7b,model.layers.28.self_attn.q_proj.weight,llama2_7b_block_28,28,q_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,2fc045fa1b01f676,llama2_7b.npz
llama2_7b_l28_q_proj_global_mag_s80,Llama-2-7B-hf,llama2_7b,model.layers.28.self_attn.q_proj.weight,llama2_7b_block_28,28,q_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,323d6fa5725dfe43,
llama2_7b_l28_q_proj_wanda_s80,Llama-2-7B-hf,llama2_7b,model.layers.28.self_attn.q_proj.weight,llama2_7b_block_28,28,q_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,5aee037149997377,llama2_7b.npz
llama2_7b_l28_q_proj_global_mag_s90,Llama-2-7B-hf,llama2_7b,model.layers.28.self_attn.q_proj.weight,llama2_7b_block_28,28,q_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,dc9913b9e888f963,
llama2_7b_l28_q_proj_wanda_s90,Llama-2-7B-hf,llama2_7b,model.layers.28.self_attn.q_proj.weight,llama2_7b_block_28,28,q_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,6efb1e8304b0d732,llama2_7b.npz
llama2_7b_l29_o_proj_global_mag_s70,Llama-2-7B-hf,llama2_7b,model.layers.29.self_attn.o_proj.weight,llama2_7b_block_29,29,o_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,e08ba7de904eddd5,
llama2_7b_l29_o_proj_wanda_s70,Llama-2-7B-hf,llama2_7b,model.layers.29.self_attn.o_proj.weight,llama2_7b_block_29,29,o_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,54eaf2bddaa69a07,llama2_7b.npz
llama2_7b_l29_o_proj_global_mag_s80,Llama-2-7B-hf,llama2_7b,model.layers.29.self_attn.o_proj.weight,llama2_7b_block_29,29,o_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,050a0df0438af010,
llama2_7b_l29_o_proj_wanda_s80,Llama-2-7B-hf,llama2_7b,model.layers.29.self_attn.o_proj.weight,llama2_7b_block_29,29,o_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,55ea52bcb73b5e6d,llama2_7b.npz
llama2_7b_l29_o_proj_global_mag_s90,Llama-2-7B-hf,llama2_7b,model.layers.29.self_attn.o_proj.weight,llama2_7b_block_29,29,o_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,8959eb3f21f33fd6,
llama2_7b_l29_o_proj_wanda_s90,Llama-2-7B-hf,llama2_7b,model.layers.29.self_attn.o_proj.weight,llama2_7b_block_29,29,o_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,6973bd65d1480c80,llama2_7b.npz
llama2_7b_l29_q_proj_global_mag_s70,Llama-2-7B-hf,llama2_7b,model.layers.29.self_attn.q_proj.weight,llama2_7b_block_29,29,q_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,a34d0db69d789101,
llama2_7b_l29_q_proj_wanda_s70,Llama-2-7B-hf,llama2_7b,model.layers.29.self_attn.q_proj.weight,llama2_7b_block_29,29,q_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,d302c0baf776f834,llama2_7b.npz
llama2_7b_l29_q_proj_global_mag_s80,Llama-2-7B-hf,llama2_7b,model.layers.29.self_attn.q_proj.weight,llama2_7b_block_29,29,q_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,71cdb4bfea3f39c8,
llama2_7b_l29_q_proj_wanda_s80,Llama-2-7B-hf,llama2_7b,model.layers.29.self_attn.q_proj.weight,llama2_7b_block_29,29,q_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,71c4cfc3df02a85f,llama2_7b.npz
llama2_7b_l29_q_proj_global_mag_s90,Llama-2-7B-hf,llama2_7b,model.layers.29.self_attn.q_proj.weight,llama2_7b_block_29,29,q_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,923730e1905b011e,
llama2_7b_l29_q_proj_wanda_s90,Llama-2-7B-hf,llama2_7b,model.layers.29.self_attn.q_proj.weight,llama2_7b_block_29,29,q_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,3c00397c52bb32c8,llama2_7b.npz
llama2_7b_l30_o_proj_global_mag_s70,Llama-2-7B-hf,llama2_7b,model.layers.30.self_attn.o_proj.weight,llama2_7b_block_30,30,o_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,be3bd89e27e612be,
llama2_7b_l30_o_proj_wanda_s70,Llama-2-7B-hf,llama2_7b,model.layers.30.self_attn.o_proj.weight,llama2_7b_block_30,30,o_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,525bab790b9439da,llama2_7b.npz
llama2_7b_l30_o_proj_global_mag_s80,Llama-2-7B-hf,llama2_7b,model.layers.30.self_attn.o_proj.weight,llama2_7b_block_30,30,o_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,a8b6f710a7b588c2,
llama2_7b_l30_o_proj_wanda_s80,Llama-2-7B-hf,llama2_7b,model.layers.30.self_attn.o_proj.weight,llama2_7b_block_30,30,o_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,c61d378ca8eb68c0,llama2_7b.npz
llama2_7b_l30_o_proj_global_mag_s90,Llama-2-7B-hf,llama2_7b,model.layers.30.self_attn.o_proj.weight,llama2_7b_block_30,30,o_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,295e5559af0b7ea9,
llama2_7b_l30_o_proj_wanda_s90,Llama-2-7B-hf,llama2_7b,model.layers.30.self_attn.o_proj.weight,llama2_7b_block_30,30,o_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,2f01eced0a225afe,llama2_7b.npz
llama2_7b_l30_q_proj_global_mag_s70,Llama-2-7B-hf,llama2_7b,model.layers.30.self_attn.q_proj.weight,llama2_7b_block_30,30,q_proj,4096x4096,global_mag_s70,unstructured,0.7,,4096,4096,5033165,0.699999988079071,a79e318814437ee3,
llama2_7b_l30_q_proj_wanda_s70,Llama-2-7B-hf,llama2_7b,model.layers.30.self_attn.q_proj.weight,llama2_7b_block_30,30,q_proj,4096x4096,wanda_s70,activation_aware_unstructured,0.7,,4096,4096,5033165,0.699999988079071,b44e81d17561cdec,llama2_7b.npz
llama2_7b_l30_q_proj_global_mag_s80,Llama-2-7B-hf,llama2_7b,model.layers.30.self_attn.q_proj.weight,llama2_7b_block_30,30,q_proj,4096x4096,global_mag_s80,unstructured,0.8,,4096,4096,3355443,0.800000011920929,1e6fd4e50082fe7f,
llama2_7b_l30_q_proj_wanda_s80,Llama-2-7B-hf,llama2_7b,model.layers.30.self_attn.q_proj.weight,llama2_7b_block_30,30,q_proj,4096x4096,wanda_s80,activation_aware_unstructured,0.8,,4096,4096,3355443,0.800000011920929,fa844cf331e71d02,llama2_7b.npz
llama2_7b_l30_q_proj_global_mag_s90,Llama-2-7B-hf,llama2_7b,model.layers.30.self_attn.q_proj.weight,llama2_7b_block_30,30,q_proj,4096x4096,global_mag_s90,unstructured,0.9,,4096,4096,1677722,0.8999999761581421,6aca1e57638fe270,
llama2_7b_l30_q_proj_wanda_s90,Llama-2-7B-hf,llama2_7b,model.layers.30.self_attn.q_proj.weight,llama2_7b_block_30,30,q_proj,4096x4096,wanda_s90,activation_aware_unstructured,0.9,,4096,4096,1677722,0.8999999761581421,c2cb6a7f27bed4bc,llama2_7b.npz
opt_2p7b_l01_o_proj_global_mag_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.1.self_attn.out_proj.weight,opt_2p7b_block_01,1,o_proj,2560x2560,global_mag_s70,unstructured,0.7,,2560,2560,1966080,0.7,9136ba8e3122e511,
opt_2p7b_l01_o_proj_wanda_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.1.self_attn.out_proj.weight,opt_2p7b_block_01,1,o_proj,2560x2560,wanda_s70,activation_aware_unstructured,0.7,,2560,2560,1966080,0.7,7c4484053a6caac3,opt_2p7b.npz
opt_2p7b_l01_o_proj_global_mag_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.1.self_attn.out_proj.weight,opt_2p7b_block_01,1,o_proj,2560x2560,global_mag_s80,unstructured,0.8,,2560,2560,1310720,0.8,48ad7a0c57786eb0,
opt_2p7b_l01_o_proj_wanda_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.1.self_attn.out_proj.weight,opt_2p7b_block_01,1,o_proj,2560x2560,wanda_s80,activation_aware_unstructured,0.8,,2560,2560,1310720,0.8,1293a542a21ad432,opt_2p7b.npz
opt_2p7b_l01_o_proj_global_mag_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.1.self_attn.out_proj.weight,opt_2p7b_block_01,1,o_proj,2560x2560,global_mag_s90,unstructured,0.9,,2560,2560,655360,0.9,9962629039e8bbb1,
opt_2p7b_l01_o_proj_wanda_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.1.self_attn.out_proj.weight,opt_2p7b_block_01,1,o_proj,2560x2560,wanda_s90,activation_aware_unstructured,0.9,,2560,2560,655360,0.9,2a8dea740329633f,opt_2p7b.npz
opt_2p7b_l01_q_proj_global_mag_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.1.self_attn.q_proj.weight,opt_2p7b_block_01,1,q_proj,2560x2560,global_mag_s70,unstructured,0.7,,2560,2560,1966080,0.7,71748bb44e8f983a,
opt_2p7b_l01_q_proj_wanda_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.1.self_attn.q_proj.weight,opt_2p7b_block_01,1,q_proj,2560x2560,wanda_s70,activation_aware_unstructured,0.7,,2560,2560,1966080,0.7,4558bc01caada17c,opt_2p7b.npz
opt_2p7b_l01_q_proj_global_mag_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.1.self_attn.q_proj.weight,opt_2p7b_block_01,1,q_proj,2560x2560,global_mag_s80,unstructured,0.8,,2560,2560,1310720,0.8,747ff41c2afcbe82,
opt_2p7b_l01_q_proj_wanda_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.1.self_attn.q_proj.weight,opt_2p7b_block_01,1,q_proj,2560x2560,wanda_s80,activation_aware_unstructured,0.8,,2560,2560,1310720,0.8,c21d249efed0a2d0,opt_2p7b.npz
opt_2p7b_l01_q_proj_global_mag_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.1.self_attn.q_proj.weight,opt_2p7b_block_01,1,q_proj,2560x2560,global_mag_s90,unstructured,0.9,,2560,2560,655360,0.9,f9d39ff5ad38df5b,
opt_2p7b_l01_q_proj_wanda_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.1.self_attn.q_proj.weight,opt_2p7b_block_01,1,q_proj,2560x2560,wanda_s90,activation_aware_unstructured,0.9,,2560,2560,655360,0.9,a7539af00641e0b0,opt_2p7b.npz
opt_2p7b_l02_o_proj_global_mag_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.2.self_attn.out_proj.weight,opt_2p7b_block_02,2,o_proj,2560x2560,global_mag_s70,unstructured,0.7,,2560,2560,1966080,0.7,9e3dbfca6e14775b,
opt_2p7b_l02_o_proj_wanda_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.2.self_attn.out_proj.weight,opt_2p7b_block_02,2,o_proj,2560x2560,wanda_s70,activation_aware_unstructured,0.7,,2560,2560,1966080,0.7,0ee38a970bf8f0be,opt_2p7b.npz
opt_2p7b_l02_o_proj_global_mag_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.2.self_attn.out_proj.weight,opt_2p7b_block_02,2,o_proj,2560x2560,global_mag_s80,unstructured,0.8,,2560,2560,1310720,0.8,8ea6a8e7cffbd1ad,
opt_2p7b_l02_o_proj_wanda_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.2.self_attn.out_proj.weight,opt_2p7b_block_02,2,o_proj,2560x2560,wanda_s80,activation_aware_unstructured,0.8,,2560,2560,1310720,0.8,f33de9af64dc91e1,opt_2p7b.npz
opt_2p7b_l02_o_proj_global_mag_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.2.self_attn.out_proj.weight,opt_2p7b_block_02,2,o_proj,2560x2560,global_mag_s90,unstructured,0.9,,2560,2560,655360,0.9,570da7efa577b27a,
opt_2p7b_l02_o_proj_wanda_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.2.self_attn.out_proj.weight,opt_2p7b_block_02,2,o_proj,2560x2560,wanda_s90,activation_aware_unstructured,0.9,,2560,2560,655360,0.9,3f08a88d64c27186,opt_2p7b.npz
opt_2p7b_l02_q_proj_global_mag_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.2.self_attn.q_proj.weight,opt_2p7b_block_02,2,q_proj,2560x2560,global_mag_s70,unstructured,0.7,,2560,2560,1966080,0.7,18472a3ebe0072dd,
opt_2p7b_l02_q_proj_wanda_s70,OPT-2.7B,opt_2p7b,model.decoder.layers.2.self_attn.q_proj.weight,opt_2p7b_block_02,2,q_proj,2560x2560,wanda_s70,activation_aware_unstructured,0.7,,2560,2560,1966080,0.7,569cd8e1c9c8d348,opt_2p7b.npz
opt_2p7b_l02_q_proj_global_mag_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.2.self_attn.q_proj.weight,opt_2p7b_block_02,2,q_proj,2560x2560,global_mag_s80,unstructured,0.8,,2560,2560,1310720,0.8,62022018ff9185d8,
opt_2p7b_l02_q_proj_wanda_s80,OPT-2.7B,opt_2p7b,model.decoder.layers.2.self_attn.q_proj.weight,opt_2p7b_block_02,2,q_proj,2560x2560,wanda_s80,activation_aware_unstructured,0.8,,2560,2560,1310720,0.8,64c785113e4503b4,opt_2p7b.npz
opt_2p7b_l02_q_proj_global_mag_s90,OPT-2.7B,opt_2p7b,model.decoder.layers.2.self_attn.q_proj.weight,opt_2p7b_block_02,2,q_proj,2560x2560,global_mag_s90,unstructured,0.9,,2560,2560,655360,0.9,c48b7e67ef773b06,
